date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:36:43	312/312	---MC-	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Dec%202015%2006:36:41%20GMT	http://course.cse.ust.hk/comp2012	C:/My%20Websites/2012/course.cse.ust.hk/comp2012.0.delayed	(from )
14:36:44	249/249	---M--	200	added ('OK')	text/plain	etag:%2240026-f9-4c50f1ce%22	http://course.cse.ust.hk/robots.txt		(from )
14:36:44	11161/11161	---M--	200	added ('OK')	text/html	etag:%224c14e5-2b99-566fdcd5%22	http://course.cse.ust.hk/comp2012/	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/index.html	(from )
14:36:44	17286/17286	---M--	200	added ('OK')	text/css	etag:%224c14e8-4386-54eaaade%22	http://course.cse.ust.hk/comp2012/pure-release-0.6.0/pure-min.css	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/pure-release-0.6.0/pure-min.css	(from http://course.cse.ust.hk/comp2012/)
14:36:44	5264/5264	---M--	200	added ('OK')	text/css	etag:%224c14e7-1490-56018386%22	http://course.cse.ust.hk/comp2012/pure-release-0.6.0/layouts/side-menu.css	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/pure-release-0.6.0/layouts/side-menu.css	(from http://course.cse.ust.hk/comp2012/)
14:36:44	27/27	---M--	200	added ('OK')	text/css	etag:%224c14f6-1b-5604b64e%22	http://course.cse.ust.hk/comp2012/pure-release-0.6.0/style.css	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/pure-release-0.6.0/style.css	(from http://course.cse.ust.hk/comp2012/)
14:36:44	0/0	---MC-	302	error ('Moved')	text/plain	date:Sun,%2020%20Dec%202015%2006:36:43%20GMT	http://course.cse.ust.hk/comp2012/favicon.ico	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/favicon.ico	(from http://course.cse.ust.hk/comp2012/)
14:36:45	286/286	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2020%20Dec%202015%2006:36:43%20GMT	https://course.cse.ust.hk/comp2012/favicon.ico	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/favicon.5.delayed	(from http://course.cse.ust.hk/comp2012/)
14:36:45	12867/12867	---M--	200	added ('OK')	text/html	etag:%224c14ee-3243-5610b620%22	http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/assignments/PA1/pa1.html	(from http://course.cse.ust.hk/comp2012/)
14:36:46	10483/10483	---M--	200	added ('OK')	text/html	etag:%2228f3-524515fd07080%22	http://home.cse.ust.hk/~quan/comp2012/	C:/My%20Websites/2012/home.cse.ust.hk/_quan/comp2012/index.html	(from http://course.cse.ust.hk/comp2012/)
14:36:46	74385/74385	---M--	200	added ('OK')	text/html	etag:%224c1425-12291-55f255db%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index.html	(from http://course.cse.ust.hk/comp2012/)
14:36:55	76698/76698	---M--	200	added ('OK')	application/pdf	etag:%224c155c-12b9a-5629e205%22	http://course.cse.ust.hk/comp2012/markingscheme.pdf	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/markingscheme.pdf	(from http://course.cse.ust.hk/comp2012/)
14:36:55	7782/7782	---M--	200	added ('OK')	text/html	date:Sun,%2020%20Dec%202015%2006:36:53%20GMT	http://cssystem.cs.ust.hk/home.php?docbase=UGuides/RemoteAccess&req_url=UGuides/RemoteAccess/ssh.html	C:/My%20Websites/2012/cssystem.cs.ust.hk/homef0c2.html	(from http://course.cse.ust.hk/comp2012/)
14:38:02	408504/408504	---M--	200	added ('OK')	application/octet-stream-unknown	etag:%224c1419-63bb8-55ed0ed1%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/EclipseEmacsSetting.pptx	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/EclipseEmacsSetting.pptx	(from http://course.cse.ust.hk/comp2012/)
14:39:32	557568/557568	---M--	200	added ('OK')	application/vnd.ms-powerpoint	etag:%224c1426-88200-55ed0ed3%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/IOtutorial.ppt	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/IOtutorial.ppt	(from http://course.cse.ust.hk/comp2012/)
14:39:32	30806/30806	---M--	200	added ('OK')	text/html	etag:%224c149d-7856-55f98062%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index.html	(from http://course.cse.ust.hk/comp2012/)
14:39:54	1146384/1146384	---M--	200	added ('OK')	application/pdf	etag:%224c1428-117e10-55ed0ed4%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/unixUtilities.pdf	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/unixUtilities.pdf	(from http://course.cse.ust.hk/comp2012/)
14:39:54	29355/29355	---M--	200	added ('OK')	text/html	etag:%224c14d8-72ab-54240c3a%22	http://course.cse.ust.hk/comp2012/labs/3-ptr/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/3-ptr/index.html	(from http://course.cse.ust.hk/comp2012/)
14:39:55	99132/99132	---M--	200	added ('OK')	text/html	etag:%224c1502-1833c-560a4420%22	http://course.cse.ust.hk/comp2012/labs/4-construct/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/index.html	(from http://course.cse.ust.hk/comp2012/)
14:39:56	173502/173502	---M--	200	added ('OK')	text/html	etag:%224c152c-2a5be-561a286b%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/index.html	(from http://course.cse.ust.hk/comp2012/)
14:39:58	33637/33637	---M--	200	added ('OK')	text/html	etag:%224c1546-8365-56245efe%22	http://course.cse.ust.hk/comp2012/labs/6-stack/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/6-stack/index.html	(from http://course.cse.ust.hk/comp2012/)
14:40:00	8809/8809	---M--	200	added ('OK')	text/html	etag:%224c155e-2269-54130de0%22	http://course.cse.ust.hk/comp2012/labs/7-template/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/7-template/index.html	(from http://course.cse.ust.hk/comp2012/)
14:40:00	14908/14908	---M--	200	added ('OK')	text/html	etag:%224c157a-3a3c-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/index.html	(from http://course.cse.ust.hk/comp2012/)
14:40:01	10476/10476	---M--	200	added ('OK')	text/html	etag:%224c15a6-28ec-54130de1%22	http://course.cse.ust.hk/comp2012/labs/9-inh/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/9-inh/index.html	(from http://course.cse.ust.hk/comp2012/)
14:40:01	14480/14480	---M--	200	added ('OK')	text/html	etag:%224c15ca-3890-564a09fb%22	http://course.cse.ust.hk/comp2012/labs/10-vf/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/10-vf/index.html	(from http://course.cse.ust.hk/comp2012/)
14:40:02	6341/6341	---M--	200	added ('OK')	text/html	etag:%224c15e9-18c5-5654516d%22	http://course.cse.ust.hk/comp2012/labs/11-bst/index.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/11-bst/index.html	(from http://course.cse.ust.hk/comp2012/)
14:40:02	1132/1132	---M--	200	added ('OK')	text/html	etag:%224c1495-46c-55f02d6d%22	http://course.cse.ust.hk/comp2012/labs/labPolicy.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/labPolicy.html	(from http://course.cse.ust.hk/comp2012/)
14:40:02	14541/14541	---M--	200	added ('OK')	text/html	etag:%224c156c-38cd-563c1542%22	http://course.cse.ust.hk/comp2012/assignments/PA2/pa2.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/assignments/PA2/pa2.html	(from http://course.cse.ust.hk/comp2012/)
14:40:03	21501/21501	---M--	200	added ('OK')	text/html	etag:%224c15e6-53fd-565b2ae8%22	http://course.cse.ust.hk/comp2012/assignments/PA3/pa3.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/assignments/PA3/pa3.html	(from http://course.cse.ust.hk/comp2012/)
14:40:04	2241/2241	---M--	200	added ('OK')	text/html	etag:%2226da0c-8c1-2e04640%22	http://tl.ust.hk/integrity/index.html	C:/My%20Websites/2012/tl.ust.hk/integrity/index.html	(from http://course.cse.ust.hk/comp2012/)
14:40:05	208/208	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Dec%202015%2006:40:03%20GMT	http://home.cse.ust.hk/robots.txt		(from http://course.cse.ust.hk/comp2012/)
14:40:07	92342/92342	---MCZ	200	added ('OK')	text/css	date:Mon,%2001%20Jun%202015%2014:15:50%20GMT	https://cdnjs.cloudflare.com/ajax/libs/uikit/2.21.0/css/uikit.min.css	C:/My%20Websites/2012/cdnjs.cloudflare.com/ajax/libs/uikit/2.21.0/css/uikit.min.css	(from http://home.cse.ust.hk/~quan/comp2012/)
14:40:28	124274/124274	---M--	200	added ('OK')	application/pdf	etag:%221e572-4b664cd2b6280%22	http://www.cse.ust.hk/~quan/comp2012/codes/6-STLString/vector_ref.pdf	C:/My%20Websites/2012/www.cse.ust.hk/_quan/comp2012/codes/6-STLString/vector_ref.pdf	(from http://home.cse.ust.hk/~quan/comp2012/)
14:40:34	347290/347290	---M--	200	added ('OK')	application/pdf	etag:%224c14a1-54c9a-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/makefile.pdf	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/makefile.pdf	(from http://course.cse.ust.hk/comp2012/)
14:40:52	148227/148227	---M--	200	added ('OK')	application/pdf	etag:%2224303-4b664cd0cde00%22	http://www.cse.ust.hk/~quan/comp2012/codes/6-STLString/List_ref.pdf	C:/My%20Websites/2012/www.cse.ust.hk/_quan/comp2012/codes/6-STLString/List_ref.pdf	(from http://home.cse.ust.hk/~quan/comp2012/)
14:41:21	176829/176829	---M--	200	added ('OK')	application/pdf	etag:%222b2bd-4b664cd0cde00%22	http://www.cse.ust.hk/~quan/comp2012/codes/6-STLString/sq_ref.pdf	C:/My%20Websites/2012/www.cse.ust.hk/_quan/comp2012/codes/6-STLString/sq_ref.pdf	(from http://home.cse.ust.hk/~quan/comp2012/)
14:41:28	331394/331394	---M--	200	added ('OK')	application/pdf	etag:%2250e82-4b664ccee5980%22	http://www.cse.ust.hk/~quan/comp2012/codes/6-STLString/deque.pdf	C:/My%20Websites/2012/www.cse.ust.hk/_quan/comp2012/codes/6-STLString/deque.pdf	(from http://home.cse.ust.hk/~quan/comp2012/)
14:41:42	85497/85497	---M--	200	added ('OK')	application/pdf	etag:%2214df9-49cd643e729c0%22	http://home.cse.ust.hk/~quan/comp2012/mt.pdf	C:/My%20Websites/2012/home.cse.ust.hk/_quan/comp2012/mt.pdf	(from http://home.cse.ust.hk/~quan/comp2012/)
14:41:42	133031/133031	---M--	200	added ('OK')	application/pdf	etag:%22207a7-4b664cd2b6280%22	http://www.cse.ust.hk/~quan/comp2012/codes/6-STLString/string_ref.pdf	C:/My%20Websites/2012/www.cse.ust.hk/_quan/comp2012/codes/6-STLString/string_ref.pdf	(from http://home.cse.ust.hk/~quan/comp2012/)
14:41:47	29853/29853	---M--	200	added ('OK')	application/pdf	etag:%22749d-49cd6449e44c0%22	http://home.cse.ust.hk/~quan/comp2012/mt_sol.pdf	C:/My%20Websites/2012/home.cse.ust.hk/_quan/comp2012/mt_sol.pdf	(from http://home.cse.ust.hk/~quan/comp2012/)
14:41:48	178/178	---M--	301	error ('Moved%20Permanently')	text/html	date:Sun,%2020%20Dec%202015%2006:41:46%20GMT	http://balupton.github.com/jquery-syntaxhighlighter/scripts/jquery.syntaxhighlighter.min.js	C:/My%20Websites/2012/balupton.github.com/jquery-syntaxhighlighter/scripts/jquery.syntaxhighlighter.min.27.delayed	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
14:41:48	6759/6759	---M-Z	200	added ('OK')	application/javascript	date:Sun,%2009%20Nov%202014%2012:52:23%20GMT	http://balupton.github.io/jquery-syntaxhighlighter/scripts/jquery.syntaxhighlighter.min.js	C:/My%20Websites/2012/balupton.github.io/jquery-syntaxhighlighter/scripts/jquery.syntaxhighlighter.min.js	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
14:41:49	938/938	---M--	200	added ('OK')	image/png	etag:%224c14ef-3aa-542d31b3%22	http://course.cse.ust.hk/comp2012/assignments/PA1/pa1_files/image001.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/assignments/PA1/pa1_files/image001.png	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
14:41:49	1233/1233	---M--	200	added ('OK')	image/png	etag:%224c14f0-4d1-542d31b3%22	http://course.cse.ust.hk/comp2012/assignments/PA1/pa1_files/image002.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/assignments/PA1/pa1_files/image002.png	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
14:41:50	4411/4411	---M--	200	added ('OK')	image/png	etag:%224c14f1-113b-542d31b3%22	http://course.cse.ust.hk/comp2012/assignments/PA1/pa1_files/image003.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/assignments/PA1/pa1_files/image003.png	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
14:41:55	72174/72174	---MC-	200	added ('OK')	text/javascript	date:Fri,%2016%20Oct%202015%2018:27:31%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.4.2/jquery.min.js	C:/My%20Websites/2012/ajax.googleapis.com/ajax/libs/jquery/1.4.2/jquery.min.js	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
14:41:55	277/277	---MC-	401	error ('Authorization%20Required')	text/html	date:Sun,%2020%20Dec%202015%2006:41:54%20GMT	https://course.cse.ust.hk/cass	C:/My%20Websites/2012/course.cse.ust.hk/cass.2d.delayed	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
14:44:02	2921608/2921608	---M--	200	added ('OK')	application/zip	etag:%224c15f6-2c9488-566fd955%22	http://course.cse.ust.hk/comp2012/past_paper.zip	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/past_paper.zip	(from http://course.cse.ust.hk/comp2012/)
14:44:02	1348/1348	---M--	200	added ('OK')	application/xml	etag:%224c142a-544-55ed0ed5%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/filelist.xml	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/filelist.xml	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:02	0/0	---MC-	302	error ('Moved')	text/plain	date:Sun,%2020%20Dec%202015%2006:44:00%20GMT	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/editdata.mso	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/editdata.mso	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:03	318/318	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2020%20Dec%202015%2006:44:01%20GMT	https://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/editdata.mso	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/editdata.30.delayed	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:03	0/0	---MC-	302	error ('Moved')	text/plain	date:Sun,%2020%20Dec%202015%2006:44:01%20GMT	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/themedata.thmx	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/themedata.thmx	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:03	320/320	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2020%20Dec%202015%2006:44:01%20GMT	https://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/themedata.thmx	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/themedata.thmx	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:03	0/0	---MC-	302	error ('Moved')	text/plain	date:Sun,%2020%20Dec%202015%2006:44:01%20GMT	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/colorschememapping.xml	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/colorschememapping.xml	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:04	328/328	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2020%20Dec%202015%2006:44:02%20GMT	https://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/colorschememapping.xml	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/colorschememapping.xml	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:04	0/0	---MC-	302	error ('Moved')	text/plain	date:Sun,%2020%20Dec%202015%2006:44:02%20GMT	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/header.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/header.html	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:04	317/317	---MC-	403	error ('Forbidden')	text/html	date:Sun,%2020%20Dec%202015%2006:44:02%20GMT	https://course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/header.html	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_new_files/header.html	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:09	29985/29985	---M--	200	added ('OK')	image/jpeg	etag:%224c142c-7521-55ed0ed5%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image002.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image002.jpg	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:10	1851/1851	---M--	200	added ('OK')	text/plain	etag:%224c141c-73b-55ed0ed1%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/hangman.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/hangman.cpp	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:12	49063/49063	---M--	200	added ('OK')	image/jpeg	etag:%224c142b-bfa7-55ed0ed5%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image001.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image001.jpg	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:13	16557/16557	---M--	200	added ('OK')	image/gif	etag:%224c1430-40ad-55ed0ed6%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image006.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image006.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:17	27896/27896	---M--	200	added ('OK')	image/gif	etag:%224c1434-6cf8-55ed0ed6%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image010.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image010.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:24	42778/42778	---M--	200	added ('OK')	image/jpeg	etag:%224c1436-a71a-55ed0ed6%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image012.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image012.jpg	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:29	25662/25662	---M--	200	added ('OK')	image/gif	etag:%224c1438-643e-55ed0ed6%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image014.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image014.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:32	127098/127098	---M--	200	added ('OK')	image/gif	etag:%224c1431-1f07a-55ed0ed6%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image008.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image008.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:33	26782/26782	---M--	200	added ('OK')	image/gif	etag:%224c143a-689e-55ed0ed6%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image016.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image016.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:35	13318/13318	---M--	200	added ('OK')	image/gif	etag:%224c143c-3406-55ed0ed6%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image018.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image018.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:38	24873/24873	---M--	200	added ('OK')	image/jpeg	etag:%224c1454-6129-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image022.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image022.jpg	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:40	32057/32057	---M--	200	added ('OK')	image/gif	etag:%224c1456-7d39-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image024.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image024.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:43	15534/15534	---M--	200	added ('OK')	image/gif	etag:%224c145a-3cae-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image028.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image028.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:43	34290/34290	---M--	200	added ('OK')	image/jpeg	etag:%224c1458-85f2-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image026.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image026.jpg	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:50	43076/43076	---M--	200	added ('OK')	image/gif	etag:%224c145c-a844-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image030.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image030.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:51	44392/44392	---M--	200	added ('OK')	image/gif	etag:%224c145e-ad68-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image032.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image032.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:57	42807/42807	---M--	200	added ('OK')	image/gif	etag:%224c1460-a737-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image034.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image034.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:44:59	53579/53579	---M--	200	added ('OK')	image/jpeg	etag:%224c1462-d14b-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image036.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image036.jpg	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:45:05	47047/47047	---M--	200	added ('OK')	image/gif	etag:%224c1464-b7c7-55ed0ed7%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image038.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/index_files/image038.gif	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:45:15	92373/92373	---M--	200	added ('OK')	image/png	etag:%224c141f-168d5-55ed0ed2%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/image039.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/image039.png	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:45:20	94272/94272	---M--	200	added ('OK')	image/png	etag:%224c1420-17040-55ed0ed2%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/image041.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/image041.png	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:45:24	19678/19678	---M--	200	added ('OK')	image/png	etag:%224c1422-4cde-55ed0ed2%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/image044.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/image044.png	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:45:26	69548/69548	---M--	200	added ('OK')	image/png	etag:%224c1421-10fac-55ed0ed2%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/image042.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/image042.png	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:45:27	24721/24721	---M--	200	added ('OK')	image/png	etag:%224c1423-6091-55ed0ed2%22	http://course.cse.ust.hk/comp2012/labs/1-eclipse/image046.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/1-eclipse/image046.png	(from http://course.cse.ust.hk/comp2012/labs/1-eclipse/index.html)
14:47:00	2763380/2763380	---M--	200	added ('OK')	application/zip	etag:%224c14f5-2a2a74-56055be0%22	http://course.cse.ust.hk/comp2012/assignments/PA1/PA1.zip	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/assignments/PA1/PA1.zip	(from http://course.cse.ust.hk/comp2012/assignments/PA1/pa1.html)
15:14:08	44691426/44691426	---M--	200	added ('OK')	application/zip	etag:%222a9efe2-4861539713bc0%22	http://ftp.gnu.org/gnu/emacs/windows/emacs-23.2-bin-i386.zip	C:/My%20Websites/2012/ftp.gnu.org/gnu/emacs/windows/emacs-23.2-bin-i386.zip	(from http://course.cse.ust.hk/comp2012/)
15:14:08	87/87	---M--	200	added ('OK')	text/plain	etag:%22c48f3f9f-57-427201c3c6740%22	http://cssystem.cs.ust.hk/robots.txt		(from http://course.cse.ust.hk/comp2012/)
15:14:08	8678/8678	---MC-	401	error ('Authorization%20Required')	text/html	date:Sun,%2020%20Dec%202015%2007:14:06%20GMT	https://www.cse.ust.hk/cssystem/Software/Password_Only/SSHSecureShellClient-3.2.9.exe	C:/My%20Websites/2012/www.cse.ust.hk/cssystem/Software/Password_Only/SSHSecureShellClient-3.2.9.4f.delayed	(from http://cssystem.cs.ust.hk/home.php?docbase=UGuides/RemoteAccess&req_url=UGuides/RemoteAccess/ssh.html)
